Elapsed,Time,User Path,Virtual User ID,Parent,Element,Response time,Success,Population,Zone
602072,2023-05-02T08:25:00.382-05:00,"EP_Standard_C4484572_998",1-183,"Actions","EP_Address",1142,yes,"EP_1","Default zone"
602144,2023-05-02T08:25:00.454-05:00,"EP_Standard_C4484572",0-209,"Actions","EP_Landing",548,yes,"EP","Default zone"
602162,2023-05-02T08:25:00.472-05:00,"EP_Standard_C4484572_998",1-97,"Actions","EP_Landing",2306,yes,"EP_1","Default zone"
602178,2023-05-02T08:25:00.488-05:00,"EP_Standard_C4484572_998",1-201,"Actions","EP_Landing",491,yes,"EP_1","Default zone"
602183,2023-05-02T08:25:00.493-05:00,"EP_Standard_C4484572",0-31,"Actions","EP_Personal Info",4281,yes,"EP","Default zone"
602189,2023-05-02T08:25:00.499-05:00,"EP_Standard_C4484572",0-111,"Actions","START",0,yes,"EP","Default zone"
602202,2023-05-02T08:25:00.512-05:00,"EP_Standard_C4484572_998",1-124,"Actions","EP_Address",2055,yes,"EP_1","Default zone"
602230,2023-05-02T08:25:00.540-05:00,"EP_Standard_C4484572",0-205,"Actions","EP_Landing",829,yes,"EP","Default zone"
602297,2023-05-02T08:25:00.607-05:00,"EP_Standard_C4484572",0-85,"Actions","EP_Personal Info",2627,yes,"EP","Default zone"
602311,2023-05-02T08:25:00.621-05:00,"EP_Standard_C4484572_998",1-49,"Actions","START",0,yes,"EP_1","Default zone"
602322,2023-05-02T08:25:00.632-05:00,"EP_Standard_C4484572",0-208,"Actions","EP_Landing",917,yes,"EP","Default zone"
602350,2023-05-02T08:25:00.660-05:00,"EP_Standard_C4484572_998",1-181,"Actions","EP_Address",1094,yes,"EP_1","Default zone"
602452,2023-05-02T08:25:00.762-05:00,"EP_Standard_C4484572_998",1-142,"Actions","EP_Landing",3274,yes,"EP_1","Default zone"
602464,2023-05-02T08:25:00.774-05:00,"EP_Standard_C4484572_998",1-38,"Actions","EP_Personal Info",4582,yes,"EP_1","Default zone"
602476,2023-05-02T08:25:00.786-05:00,"EP_Standard_C4484572_998",1-94,"Actions","EP_Logout",1076,yes,"EP_1","Default zone"
602485,2023-05-02T08:25:00.795-05:00,"EP_Standard_C4484572",0-184,"Actions","EP_Address",219,yes,"EP","Default zone"
602497,2023-05-02T08:25:00.807-05:00,"EP_Standard_C4484572_998",1-109,"Actions","EP_Employment Summary",7328,yes,"EP_1","Default zone"
602519,2023-05-02T08:25:00.829-05:00,"EP_Standard_C4484572_998",1-1,"Actions","EP_Contact Info",1219,yes,"EP_1","Default zone"
602555,2023-05-02T08:25:00.865-05:00,"EP_Standard_C4484572",0-50,"Actions","EP_Contact Info",2246,yes,"EP","Default zone"
602563,2023-05-02T08:25:00.873-05:00,"EP_Standard_C4484572_998",1-154,"Actions","EP_Address",1257,yes,"EP_1","Default zone"
602584,2023-05-02T08:25:00.894-05:00,"EP_Standard_C4484572",0-178,"Actions","EP_Logout",2134,yes,"EP","Default zone"
602587,2023-05-02T08:25:00.897-05:00,"EP_Standard_C4484572_998",1-54,"Actions","EP_Employment Summary",7662,yes,"EP_1","Default zone"
602589,2023-05-02T08:25:00.899-05:00,"EP_Standard_C4484572",0-174,"Actions","START",0,yes,"EP","Default zone"
602606,2023-05-02T08:25:00.916-05:00,"EP_Standard_C4484572",0-17,"Actions","EP_Address",1111,yes,"EP","Default zone"
602611,2023-05-02T08:25:00.921-05:00,"EP_Standard_C4484572_998",1-175,"Actions","FINISH",0,yes,"EP_1","Default zone"
602613,2023-05-02T08:25:00.923-05:00,"EP_Standard_C4484572",0-4,"Actions","EP_Login",21898,yes,"EP","Default zone"
602639,2023-05-02T08:25:00.949-05:00,"EP_Standard_C4484572",0-56,"Actions","EP_Personal Info",2523,yes,"EP","Default zone"
602639,2023-05-02T08:25:00.949-05:00,"EP_Standard_C4484572_998",1-83,"Actions","EP_Login",23452,yes,"EP_1","Default zone"
602665,2023-05-02T08:25:00.975-05:00,"EP_Standard_C4484572_998",1-4,"Actions","EP_Login",22277,yes,"EP_1","Default zone"
